ram_gb,storage_gb,screen_size_inch,brand_grouped,model_grouped,cpu_brand,cpu_tier,gpu_tier,storage_type_clean,condition_clean,warranty_status,brand_is_rare,model_is_rare,ram_missing,storage_missing,screen_missing,cpu_missing,gpu_missing,ram_suspicious,storage_suspicious,screen_suspicious,potential_dedicated_gpu,repair_mismatch,is_soft_duplicate_spec,target_price,log_target_price,source,no_info_brand,no_info_model,no_info_cpu_brand,no_info_cpu_tier,no_info_gpu
32.0,512.0,13.95,Dell,Precision,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,16500000.0,16.61887099947687,chotot,0,0,0,0,0
16.0,512.0,15.95,Dell,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,28900000.0,17.179352187684735,chotot,0,1,0,0,0
16.0,256.0,13.95,Dell,Latitude,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,9700000.0,16.08763654656639,chotot,0,0,0,0,0
16.0,512.0,15.95,MSI,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,16000000.0,16.588099342704055,chotot,0,1,0,0,0
8.0,512.0,13.95,Acer,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,6800000.0,15.732433317205148,chotot,0,1,0,0,0
8.0,127.0,15.95,Dell,Other,Intel,Entry,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,3700000.0,15.123843647884687,chotot,0,1,0,0,0
8.0,512.0,15.95,ASUS,TUF Gaming F15,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,16900000.0,16.642824239064897,chotot,0,0,0,0,0
4.0,,,Dell,Inspiron,Intel,Upper-mid,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,True,True,True,True,True,False,False,False,True,False,False,2900000.0,14.88022163978423,chotot,0,0,0,0,1
8.0,256.0,13.95,MSI,Other,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,True,False,False,False,True,False,False,6500000.0,15.687312888712007,chotot,0,1,0,0,1
16.0,512.0,15.95,Acer,Aspire,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,True,False,False,False,False,False,False,10000000.0,16.118095750958314,chotot,0,0,0,0,1
,512.0,13.95,Apple,Other,Apple,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,True,False,False,False,False,False,37900000.0,17.450461696437877,chotot,0,1,0,0,0
8.0,256.0,,Dell,Other,Intel,Mid,Other,SSD,Đã sử dụng (qua sửa chữa),Manufacturer,False,True,False,False,True,False,True,False,False,False,False,False,False,5000000.0,15.424948670398354,chotot,0,1,0,0,1
16.0,500.0,,ASUS,ROG Strix,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,True,False,False,False,False,False,False,False,False,9000000.0,16.012735246411598,chotot,0,0,0,0,0
8.0,512.0,15.95,ASUS,TUF Gaming,Intel,Mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,8500000.0,15.955576839107596,chotot,0,0,0,0,0
16.0,480.0,15.95,Lenovo,Legion,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,6990000.0,15.7599912572715,chotot,0,0,0,0,0
8.0,256.0,15.95,Dell,Latitude,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,4000000.0,15.201805169084134,chotot,0,0,0,0,0
8.0,256.0,15.95,HP,ProBook,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,True,False,False,False,False,False,False,6000000.0,15.607270193858982,chotot,0,0,0,0,1
8.0,128.0,15.95,MSI,Gaming Thin GF,Intel,Mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,7900000.0,15.88237344401952,chotot,0,0,0,0,0
16.0,512.0,15.95,Lenovo,IdeaPad,AMD,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (qua sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,16000000.0,16.588099342704055,chotot,0,0,0,0,0
8.0,256.0,15.95,Dell,Precision,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,True,False,False,False,False,False,False,6500000.0,15.687312888712007,chotot,0,0,0,0,1
4.0,128.0,,Lenovo,Other,Intel,Mid,Other,Other,Đã sử dụng (qua sửa chữa),Expired,False,False,False,False,True,False,True,False,False,False,False,False,False,1300000.0,14.077875591662238,chotot,0,1,0,0,1
8.0,128.0,11.95,Other,Other,Other,Other,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,7500000.0,15.830413711839864,chotot,1,1,1,1,0
4.0,256.0,15.95,Acer,Aspire,Other,Other,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,True,True,False,False,False,False,False,False,3800000.0,15.150511887854474,chotot,0,0,1,1,1
,,,Apple,MacBook Pro,Other,Other,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,True,True,True,True,True,False,False,False,False,False,False,4990000.0,15.422946668128484,chotot,0,0,1,1,1
16.0,1024.0,13.95,MSI,Other,Intel,Other,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,22800000.0,16.942271137784317,chotot,0,1,0,1,0
8.0,128.0,15.95,Dell,Inspiron,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,3700000.0,15.123843647884687,chotot,0,0,0,0,0
4.0,500.0,,Dell,Latitude,Intel,Upper-mid,Other,HDD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,True,True,True,True,True,False,False,False,False,False,False,1400000.0,14.151983508870948,chotot,0,0,0,0,1
16.0,512.0,,Dell,Latitude,Other,Other,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,True,True,True,True,True,False,False,False,False,False,False,12600000.0,16.349207451286784,chotot,0,0,1,1,1
8.0,256.0,,Apple,MacBook Pro M2,Apple,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,True,False,True,False,False,False,False,False,False,17900000.0,16.700311326676903,chotot,0,0,0,0,1
16.0,256.0,15.95,Lenovo,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,9500000.0,16.066802461833923,chotot,0,1,0,0,0
8.0,256.0,15.95,Dell,Vostro,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,True,False,False,False,False,False,False,2000000.0,14.508658238524095,chotot,0,0,0,0,1
16.0,512.0,15.95,Dell,Precision,Intel,High,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,24900000.0,17.030378401595577,chotot,0,0,0,0,0
8.0,256.0,15.95,Dell,Latitude,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,7700000.0,15.856731016694036,chotot,0,0,0,0,0
8.0,256.0,13.95,Dell,Latitude,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,8100000.0,15.90737474309945,chotot,0,0,0,0,0
4.0,,,Dell,Other,Intel,Mid,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,True,True,False,True,False,False,False,False,False,False,6000000.0,15.607270193858982,chotot,0,1,0,0,1
8.0,256.0,,HP,Elitebook,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,True,False,True,False,False,False,False,False,False,4500000.0,15.319588176962746,chotot,0,0,0,0,1
8.0,,13.95,Other,Other,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,True,False,False,True,False,False,False,False,False,False,4600000.0,15.341567078850604,chotot,1,1,0,0,1
8.0,500.0,15.95,HP,ProBook,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,4700000.0,15.363073279446224,chotot,0,0,0,0,0
8.0,512.0,17.95,MSI,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Expired,False,True,False,False,False,False,False,False,False,False,False,False,False,12400000.0,16.333207111220425,chotot,0,1,0,0,0
8.0,256.0,13.95,ASUS,Other,AMD,Other,Other,SSD,Đã sử dụng (chưa sửa chữa),Expired,False,True,False,False,False,False,True,False,False,False,False,False,False,5400000.0,15.501909696719672,chotot,0,1,0,1,1
8.0,256.0,13.95,HP,Elitebook 800,Intel,Upper-mid,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,True,False,False,False,False,False,False,5000000.0,15.424948670398354,chotot,0,0,0,0,1
16.0,512.0,15.95,Acer,Nitro 5,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,16500000.0,16.61887099947687,chotot,0,0,0,0,0
4.0,320.0,13.95,Apple,MacBook Pro,Intel,Mid,Other,HDD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,True,False,False,False,False,False,False,1000000.0,13.815511557963774,chotot,0,0,0,0,1
8.0,256.0,15.95,Dell,Inspiron,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,4950000.0,15.414898336565054,chotot,0,0,0,0,0
8.0,512.0,13.95,Apple,MacBook Air,Intel,Upper-mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,3079000.0,14.940115751687358,chotot,0,0,0,0,1
16.0,256.0,13.95,Lenovo,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,7300000.0,15.803385043104912,chotot,0,1,0,0,0
16.0,250.0,13.95,Dell,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,2999000.0,14.913789791175573,chotot,0,1,0,0,0
16.0,512.0,13.95,HP,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,12900000.0,16.372737946851277,chotot,0,1,0,0,0
16.0,512.0,15.95,ASUS,Other,AMD,Upper-mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,True,False,False,False,False,False,False,15500000.0,16.5563506464056,chotot,0,1,0,0,1
16.0,256.0,15.95,Dell,Other,Intel,Upper-mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,True,False,False,False,False,False,False,6999000.0,15.76127798254922,chotot,0,1,0,0,1
8.0,,,Dell,Other,Intel,Mid,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,True,True,False,True,False,False,False,False,False,False,1800000.0,14.403297778421797,chotot,0,1,0,0,1
8.0,250.0,,Other,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,True,True,False,False,True,False,False,False,False,False,False,False,False,2200000.0,14.603968372873895,chotot,1,1,0,0,0
24.0,500.0,15.95,MSI,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Expired,False,True,True,False,False,False,False,False,False,False,False,False,False,10000000.0,16.118095750958314,chotot,0,1,0,0,0
16.0,256.0,13.95,Lenovo,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,7700000.0,15.856731016694036,chotot,0,1,0,0,0
8.0,128.0,15.95,ASUS,X Series,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,4900000.0,15.404745967162468,chotot,0,0,0,0,0
16.0,1024.0,,Other,Other,Intel,Upper-mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,True,True,False,False,True,False,True,False,False,False,False,False,False,12500000.0,16.341239282272525,chotot,1,1,0,0,1
32.0,1024.0,13.95,Lenovo,Other,Intel,Other,Other,Other,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,True,False,False,False,False,False,False,20000000.0,16.811242881518265,chotot,0,1,0,1,1
16.0,512.0,15.95,Lenovo,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,15800000.0,16.575520561288332,chotot,0,1,0,0,0
8.0,512.0,,MSI,Other,AMD,Mid,Integrated - AMD Radeon,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,True,False,False,False,False,False,False,False,False,8900000.0,16.001561947061912,chotot,0,1,0,0,0
8.0,256.0,13.95,Dell,Latitude,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,6500000.0,15.687312888712007,chotot,0,0,0,0,0
8.0,500.0,,Dell,Inspiron,Intel,Entry,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,True,False,True,False,False,False,False,False,False,1650000.0,14.316286451937186,chotot,0,0,0,0,1
16.0,256.0,13.95,Lenovo,ThinkPad,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,7200000.0,15.789591722875162,chotot,0,0,0,0,0
16.0,512.0,15.95,MSI,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,15900000.0,16.58182973008354,chotot,0,1,0,0,0
16.0,256.0,15.95,Dell,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,13000000.0,16.380459992348886,chotot,0,1,0,0,0
6.0,127.0,13.95,Other,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,3900000.0,15.1764873675101,chotot,1,1,0,0,0
8.0,512.0,13.95,Lenovo,Other,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,5990000.0,15.605602137036527,chotot,0,1,0,0,1
32.0,1024.0,13.95,Lenovo,Other,Intel,Other,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,23900000.0,16.98938905874274,chotot,0,1,0,1,1
16.0,512.0,15.95,Acer,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,17500000.0,16.677711496036597,chotot,0,1,0,0,0
6.0,,,Dell,Latitude E Series,Intel,Mid,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,True,True,False,True,False,False,False,False,False,False,1600000.0,14.285514812209817,chotot,0,0,0,0,1
16.0,512.0,15.95,Other,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,27490000.0,17.129332896518292,chotot,1,1,0,0,0
8.0,256.0,13.95,HP,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,3900000.0,15.1764873675101,chotot,0,1,0,0,0
8.0,256.0,13.95,Lenovo,Other,AMD,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,4468000.0,15.31245166298499,chotot,0,1,0,0,0
8.0,256.0,13.95,Dell,Latitude,Intel,Upper-mid,Other,SSD,Mới,Active,False,False,False,False,False,False,True,False,False,False,False,False,False,6350000.0,15.663965528349175,chotot,0,0,0,0,1
8.0,127.0,,Apple,MacBook Air,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,True,False,True,False,False,False,False,False,False,6250000.0,15.648092181712572,chotot,0,0,0,0,1
16.0,256.0,13.95,HP,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,7200000.0,15.789591722875162,chotot,0,1,0,0,0
8.0,127.0,,HP,Other,Intel,Entry,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,True,False,True,False,False,False,False,False,False,3000000.0,14.914123179965662,chotot,0,1,0,0,1
16.0,256.0,15.95,Dell,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,8500000.0,15.955576839107596,chotot,0,1,0,0,0
16.0,512.0,15.95,Lenovo,IdeaPad,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,11900000.0,16.29204904211537,chotot,0,0,0,0,0
4.0,128.0,13.95,HP,ProBook,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,4100000.0,15.226497775576943,chotot,0,0,0,0,0
8.0,127.0,13.95,Acer,Aspire,Intel,Mid,Dedicated - Other/Entry,SSD,Đã sử dụng (qua sửa chữa),Expired,False,False,False,False,False,False,False,False,False,False,False,False,False,2800000.0,14.845130332288226,chotot,0,0,0,0,0
8.0,256.0,13.95,Dell,Latitude,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,6800000.0,15.732433317205148,chotot,0,0,0,0,0
6.0,,,HP,ProBook,Intel,Upper-mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,True,True,False,True,False,False,False,False,False,False,3300000.0,15.009433329466964,chotot,0,0,0,0,1
16.0,,,ASUS,Other,Intel,Upper-mid,Dedicated - Other/Entry,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,True,True,False,False,False,False,False,False,False,False,12990000.0,16.379690465629075,chotot,0,1,0,0,0
8.0,512.0,15.95,Dell,Other,AMD,Entry,Integrated - AMD Radeon,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,7500000.0,15.830413711839864,chotot,0,1,0,0,0
8.0,256.0,15.95,Dell,Latitude,Intel,Upper-mid,Integrated - AMD Radeon,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,2050000.0,14.53335083891935,chotot,0,0,0,0,0
16.0,512.0,15.95,MSI,Other,Intel,Mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,14900000.0,16.51687183802978,chotot,0,1,0,0,0
8.0,256.0,13.95,Dell,Latitude,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,6200000.0,15.64006001130563,chotot,0,0,0,0,0
8.0,128.0,13.95,Apple,MacBook Pro,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,True,False,False,False,False,False,False,1980000.0,14.498607907721096,chotot,0,0,0,0,1
16.0,256.0,13.95,Dell,XPS 13,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,9200000.0,16.034714150714915,chotot,0,0,0,0,0
32.0,1024.0,13.95,Dell,XPS 13,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,20999999.0,16.860032995687696,chotot,0,0,0,0,0
8.0,256.0,13.95,Microsoft,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,4399999.0,15.29711509888849,chotot,0,1,0,0,0
16.0,512.0,13.95,MSI,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,17500000.0,16.677711496036597,chotot,0,1,0,0,0
16.0,1024.0,15.95,Lenovo,Legion,AMD,High,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,33900000.0,17.338925601849205,chotot,0,0,0,0,0
16.0,512.0,15.95,Lenovo,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,9200000.0,16.034714150714915,chotot,0,1,0,0,0
8.0,512.0,15.95,Dell,Other,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,11500000.0,16.257857680289998,chotot,0,1,0,0,0
16.0,512.0,13.95,HP,Other,AMD,Upper-mid,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,True,False,False,False,False,False,False,10500000.0,16.166885910365842,chotot,0,1,0,0,1
8.0,127.0,13.95,ASUS,Other,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,5990000.0,15.605602137036527,chotot,0,1,0,0,0
16.0,512.0,15.95,Lenovo,Other,AMD,Upper-mid,Integrated - AMD Radeon,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,6700000.0,15.717618233614914,chotot,0,1,0,0,0
16.0,256.0,15.95,Apple,MacBook Pro,Intel,Upper-mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,True,False,False,False,False,False,False,3900000.0,15.1764873675101,chotot,0,0,0,0,1
8.0,256.0,15.95,HP,ProBook,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,8300000.0,15.931766193248746,chotot,0,0,0,0,0
8.0,512.0,15.95,Dell,Other,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,True,False,False,False,False,False,False,10000000.0,16.118095750958314,chotot,0,1,0,0,1
16.0,1024.0,15.95,HP,Other,Intel,Upper-mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,6300000.0,15.656060350091908,chotot,0,1,0,0,1
8.0,256.0,13.95,Lenovo,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,4700000.0,15.363073279446224,chotot,0,1,0,0,0
16.0,512.0,13.95,Lenovo,ThinkPad,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,7500000.0,15.830413711839864,chotot,0,0,0,0,0
8.0,128.0,11.95,HP,Elitebook,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Expired,False,False,False,False,False,False,False,False,False,False,False,False,False,2300000.0,14.648420115681892,chotot,0,0,0,0,0
16.0,1024.0,15.95,Dell,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,25990000.0,17.07322244509401,chotot,0,1,0,0,0
16.0,512.0,17.95,ASUS,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,21900000.0,16.90199724044883,chotot,0,1,0,0,0
8.0,127.0,,Lenovo,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,True,False,False,False,False,False,False,False,False,4200000.0,15.250595321348806,chotot,0,1,0,0,0
,,13.95,Dell,Other,Other,Other,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,True,True,False,True,True,False,False,False,False,False,False,2500000.0,14.731801689838347,chotot,0,1,1,1,1
8.0,127.0,11.95,Dell,Latitude E Series,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,2850000.0,14.862829903121964,chotot,0,0,0,0,0
16.0,512.0,13.95,ASUS,Other,AMD,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,8900000.0,16.001561947061912,chotot,0,1,0,0,0
8.0,256.0,,Dell,Latitude,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,True,False,True,False,False,False,False,False,False,4700000.0,15.363073279446224,chotot,0,0,0,0,1
8.0,128.0,,Apple,MacBook Air,Other,Other,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,True,True,True,True,True,False,False,False,False,False,False,2900000.0,14.88022163978423,chotot,0,0,1,1,1
8.0,,15.95,Dell,Inspiron,AMD,Mid,Integrated - AMD Radeon,Other,Đã sử dụng (chưa sửa chữa),Expired,False,False,False,True,False,False,False,False,False,False,False,False,False,3500000.0,15.068273812173889,chotot,0,0,0,0,0
8.0,500.0,15.95,ASUS,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,4700000.0,15.363073279446224,chotot,0,1,0,0,0
