origin_clean,origin_missing_or_unknown,brand_clean,brand_mismatch_title,model_clean,model_recovered,_ram_gb,_storage_gb,_screen_size_inch,_title_ram_gb,_title_storage_gb,_title_cpu,_title_screen_size_inch,_ram_gb_filled,_storage_gb_filled,_screen_size_inch_filled,ram_missing,storage_capacity_missing,screen_missing,ram_suspicious,storage_missing_all,cpu_missing,cpu_brand,cpu_tier,gpu_missing,gpu_tier,potential_dedicated_gpu,warranty_months,warranty_status,has_warranty,storage_type_clean,was_storage_type_imputed,condition_clean,repair_mismatch,condition_warranty_inconsistent,brand_grouped,model_grouped,brand_is_rare,model_is_rare,_price
Việt Nam,False,Acer,False,Predator Helios Neo 16,Predator Helios Neo 16,16.0,1024.0,15.95,,,i9-14900hx,,16.0,1024.0,15.95,False,False,False,False,False,False,Intel,High,False,Dedicated - Other/Entry,False,6.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Other,False,True,29900000.0
Unknown,True,HP,False,Elitebook 800,Elitebook 800,32.0,512.0,,32.0,512.0,i5-10310u,,32.0,512.0,,False,False,True,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Elitebook 800,False,False,7200000.0
Unknown,True,Apple,False,MacBook,MacBook,,,,,,Unknown,,,,,True,True,True,False,True,True,Unknown,Missing,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,Other,False,True,3500000.0
Unknown,True,Dell,False,Precision 15 7000,Precision 15 7000,16.0,512.0,15.95,,,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,16700000.0
Unknown,True,Acer,False,Aspire,Aspire,8.0,256.0,13.95,8.0,256.0,Unknown,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Aspire,False,False,3800000.0
Unknown,True,HP,False,ProBook,ProBook,16.0,512.0,13.95,16.0,,Unknown,,16.0,512.0,13.95,False,False,False,False,False,False,AMD,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,ProBook,False,False,12190000.0
Nhật Bản,False,HP,False,Probook 400,Probook 400,8.0,500.0,,8.0,128.0,i3-8145u,15.6,8.0,500.0,15.6,False,False,True,False,False,False,Intel,Entry,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Other,False,True,3950000.0
Việt Nam,False,Lenovo,False,Legion,Legion,16.0,512.0,15.95,16.0,,ryzen 5,,16.0,512.0,15.95,False,False,False,False,False,False,AMD,Mid,False,Dedicated - Other/Entry,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Legion,False,False,16900000.0
Mỹ,False,Lenovo,False,ThinkPad,ThinkPad,16.0,256.0,,16.0,,ryzen 7,,16.0,256.0,,False,False,True,False,False,False,AMD,Upper-mid,False,Integrated - AMD Radeon,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,ThinkPad,False,False,10300000.0
Việt Nam,False,HP,False,Pavilion x360 14,Pavilion x360 14,4.0,256.0,13.95,,,Unknown,,4.0,256.0,13.95,False,False,False,False,False,False,Intel,Entry,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Other,False,True,5400000.0
Unknown,True,Apple,False,MacBook Pro M1,MacBook Pro M1,32.0,512.0,15.95,32.0,512.0,m1 pro,16.0,32.0,512.0,15.95,False,False,False,False,False,False,Apple,Upper-mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro M1,False,False,29500000.0
Việt Nam,False,ASUS,False,ASUSPRO,ASUSPRO,4.0,127.0,13.95,,,Unknown,,4.0,127.0,13.95,False,False,False,False,False,False,Intel,Entry,False,Integrated - Intel,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Other,False,True,1350000.0
Mỹ,False,Dell,False,Precision,Precision,16.0,512.0,15.95,16.0,,i7-9850h,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Precision,False,False,11000000.0
Unknown,True,Lenovo,False,Ideapad S,Ideapad S,8.0,512.0,15.95,,,Unknown,,8.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,5300000.0
Mỹ,False,Dell,False,Latitude,Latitude,8.0,256.0,13.95,,,Unknown,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,5300000.0
Unknown,True,MSI,False,Gaming Stealth GS,Gaming Stealth GS,64.0,1024.0,17.95,64.0,1024.0,i9-11900h,,64.0,1024.0,17.95,False,False,False,False,False,False,Intel,High,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Other,False,True,30000000.0
Unknown,True,ASUS,False,Vivobook 15 X,Vivobook 15 X,16.0,512.0,15.95,,,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,AMD,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Other,False,True,19000000.0
Unknown,True,HP,False,Elite X2,Elite X2,16.0,256.0,13.95,16.0,,Unknown,,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Other,False,True,10990000.0
Việt Nam,False,Acer,False,Aspire Lite,Aspire Lite,16.0,512.0,15.95,16.0,512.0,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,Unknown,Other,False,Integrated - Intel,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Other,False,True,12290000.0
Unknown,True,Dell,False,Latitude,Latitude,8.0,128.0,13.95,8.0,128.0,Unknown,14.0,8.0,128.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,2700000.0
Unknown,True,Apple,False,MacBook Air,MacBook Air,8.0,256.0,,8.0,256.0,Unknown,,8.0,256.0,,False,False,True,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Air,False,False,1800000.0
Unknown,True,ASUS,False,ROG Strix,ROG Strix,16.0,1024.0,,12.0,128.0,i5-6300hq,,16.0,1024.0,,False,False,True,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,ROG Strix,False,False,3800000.0
Unknown,True,ASUS,False,N Series,N Series,6.0,,,6.0,500.0,i3-4000,,6.0,500.0,,False,True,True,False,True,False,Intel,Entry,False,Integrated - Intel,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Other,False,True,1200000.0
Unknown,True,ASUS,False,Dòng Khác,Dòng Khác,8.0,512.0,13.95,8.0,512.0,i5-1335u,,8.0,512.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Dòng Khác,False,False,9999999.0
Unknown,True,Lenovo,False,Dòng Khác,ThinkPad,8.0,256.0,13.95,8.0,256.0,Unknown,13.3,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Dòng Khác,False,False,3850000.0
Unknown,True,Acer,False,Nitro 5,Nitro 5,16.0,512.0,15.95,16.0,,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Nitro 5,False,False,6900000.0
Unknown,True,Acer,False,Nitro 5,Nitro 5,16.0,512.0,15.95,16.0,,i5-11400h,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Nitro 5,False,False,11200000.0
Unknown,True,Apple,False,MacBook Pro,MacBook Pro,16.0,512.0,13.95,16.0,512.0,m4,14.0,16.0,512.0,13.95,False,False,False,False,False,False,Apple,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro,False,False,35000000.0
Unknown,True,HP,False,Zbook 15,Zbook 15,16.0,256.0,15.95,16.0,256.0,i7-4810mq,,16.0,256.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Unclear,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Other,False,True,3000000.0
Unknown,True,Hãng khác,False,Dòng Khác,Dòng Khác,8.0,,15.95,8.0,,i7-4710mq,,8.0,,15.95,False,True,False,False,True,False,Intel,Upper-mid,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Hãng khác,Dòng Khác,False,False,2200000.0
Unknown,True,Apple,False,Macbook pro m4 pro,Macbook pro m4 pro,32.0,512.0,,24.0,512.0,m4 pro,,32.0,512.0,,False,False,True,False,False,False,Apple,Upper-mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,Other,False,True,42900000.0
Mỹ,False,Dell,False,Precision 15 7000,Precision 15 7000,16.0,512.0,15.95,16.0,512.0,i7-11850h,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,19500000.0
Unknown,True,ASUS,False,FX Series/ZX Series,FX Series/ZX Series,8.0,512.0,15.95,8.0,,Unknown,,8.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Other,False,True,7200000.0
Unknown,True,Dell,False,XPS 17 9000,XPS 17 9000,32.0,1024.0,17.95,32.0,1024.0,i7 11800h,,32.0,1024.0,17.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,20000000.0
Unknown,True,Apple,False,MacBook Pro,MacBook Pro,,,,,,Unknown,,,,,True,True,True,False,True,True,Unknown,Missing,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro,False,False,12700000.0
Việt Nam,False,MSI,False,Katana 15,Katana 15,16.0,1024.0,15.95,6.0,1024.0,i5-13500h,,16.0,1024.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Other,False,True,16500000.0
Unknown,True,Lenovo,False,Dòng Khác,Dòng Khác,8.0,256.0,13.95,8.0,256.0,Unknown,14.0,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Entry,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Dòng Khác,False,False,4500000.0
Mỹ,False,Dell,False,Latitude,Latitude,16.0,256.0,13.95,16.0,,Unknown,,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,5500000.0
Mỹ,False,Apple,False,MacBook Pro M2,MacBook Pro M2,,1024.0,15.95,,1024.0,m2 max,,,1024.0,15.95,False,False,False,True,False,False,Apple,High,False,Integrated - Intel,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro M2,False,False,45000000.0
Mỹ,False,Microsoft,False,Surface Laptop 6,Surface Laptop 6,16.0,256.0,13.95,16.0,256.0,Unknown,13.5,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Other,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Microsoft,Other,False,True,15500000.0
Unknown,True,Dell,False,Vostro,Vostro,8.0,256.0,13.95,8.0,256.0,Unknown,14.0,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Vostro,False,False,6000000.0
Unknown,True,HP,False,ProBook,ProBook,16.0,256.0,13.95,16.0,,Unknown,,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,6.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,ProBook,False,False,7000000.0
Unknown,True,Apple,False,MacBook Pro,MacBook Pro,16.0,256.0,13.95,16.0,256.0,Unknown,13.0,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro,False,False,7500000.0
Việt Nam,False,Dell,False,Latitude,Latitude,8.0,256.0,15.95,8.0,256.0,Unknown,,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,8500000.0
Unknown,True,Apple,False,MacBook Air,MacBook Air,16.0,256.0,,16.0,256.0,Unknown,,16.0,256.0,,False,False,True,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Air,False,False,7000000.0
Nhật Bản,False,HP,False,Elite X2,Elite X2,8.0,256.0,13.95,8.0,,Unknown,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Other,False,True,4500000.0
Unknown,True,Dell,False,Vostro,Vostro,8.0,256.0,13.95,8.0,256.0,Unknown,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Vostro,False,False,6000000.0
Unknown,True,MSI,False,Katana 15,Katana 15,16.0,512.0,15.95,16.0,512.0,i7-13620h,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Other,False,True,19000000.0
Trung Quốc,False,ASUS,False,TUF Gaming,TUF Gaming,16.0,512.0,15.95,,,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,AMD,Upper-mid,False,Integrated - AMD Radeon,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,TUF Gaming,False,False,18500000.0
Mỹ,False,Dell,False,Latitude,Latitude,16.0,256.0,13.95,16.0,,Unknown,,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,10000000.0
Unknown,True,Dell,False,XPS 13 9000,XPS 13 9000,8.0,256.0,13.95,8.0,,i7-8550u,13.3,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,7600000.0
Nhật Bản,False,HP,False,Dragonfly,Dragonfly,8.0,256.0,13.95,8.0,256.0,Unknown,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Other,False,True,4868000.0
Unknown,True,Apple,False,MacBook Air M1,MacBook Air M1,8.0,127.0,13.95,8.0,,m1,,8.0,127.0,13.95,False,False,False,False,False,False,Apple,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Air M1,False,False,15000000.0
Unknown,True,Lenovo,False,ThinkPad X1 Carbon,ThinkPad X1 Carbon,16.0,512.0,13.95,,,Unknown,14.0,16.0,512.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,ThinkPad X1 Carbon,False,False,14500000.0
Việt Nam,False,Apple,False,Dòng Khác,Dòng Khác,8.0,256.0,13.95,8.0,256.0,Unknown,13.0,8.0,256.0,13.95,False,False,False,False,False,False,Unknown,Other,True,Missing,False,,Manufacturer,True,Unknown,False,Mới,False,False,Apple,Dòng Khác,False,False,15000000.0
Unknown,True,Lenovo,False,Dòng Khác,Dòng Khác,8.0,127.0,,,,Unknown,,8.0,127.0,,False,False,True,False,False,False,Unknown,Other,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Dòng Khác,False,False,1950000.0
Unknown,True,Apple,False,MacBook Air,MacBook Air,,,,,,Unknown,,,,,True,True,True,False,True,True,Unknown,Missing,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Air,False,False,4000000.0
Unknown,True,ASUS,False,Dòng Khác,Dòng Khác,4.0,127.0,,4.0,128.0,Unknown,,4.0,127.0,,False,False,True,False,False,False,Intel,Entry,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Dòng Khác,False,False,2800000.0
Nhật Bản,False,Lenovo,False,ThinkPad,ThinkPad,16.0,256.0,15.95,16.0,256.0,i7-10750h,,16.0,256.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,ThinkPad,False,False,7000000.0
Other,False,HP,False,Pavilion 15,Pavilion 15,8.0,512.0,15.95,8.0,512.0,Unknown,,8.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Pavilion 15,False,False,5600000.0
Unknown,True,Apple,False,MacBook Air M2,MacBook Air M2,,,,,,m2,,,,,True,True,True,False,True,True,Apple,Mid,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Air M2,False,False,16700000.0
Mỹ,False,Apple,False,MacBook Air M1,MacBook Air M1,8.0,256.0,13.95,8.0,256.0,m1,,8.0,256.0,13.95,False,False,False,False,False,False,Apple,Mid,True,Missing,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Air M1,False,False,9700000.0
Unknown,True,ASUS,False,TUF Gaming F15,TUF Gaming F15,16.0,512.0,15.95,16.0,512.0,i5-11400h,15.6,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,TUF Gaming F15,False,False,13000000.0
Đài Loan,False,Acer,False,Nitro v15,Nitro v15,16.0,512.0,15.95,16.0,,Unknown,15.6,16.0,512.0,15.95,False,False,False,False,False,False,AMD,Mid,False,Dedicated - Other/Entry,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Other,False,True,16500000.0
Unknown,True,ASUS,False,X Series,X Series,4.0,127.0,,4.0,,i5 8250,,4.0,127.0,,False,False,True,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,X Series,False,False,2500000.0
Unknown,True,Apple,False,MacBook Air M2,MacBook Air M2,,,13.95,,,m2,13.0,,,13.95,True,True,False,False,False,False,Apple,Mid,True,Missing,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),True,False,Apple,MacBook Air M2,False,False,5390000.0
Unknown,True,ASUS,False,ROG Zephyrus G14,ROG Zephyrus G14,16.0,1024.0,,16.0,1024.0,ryzen 9,,16.0,1024.0,,False,False,True,False,False,False,AMD,High,False,Integrated - AMD Radeon,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Other,False,True,24300000.0
Unknown,True,Dell,False,Gaming G15,Gaming G15,16.0,1024.0,15.95,8.0,,i9-13900hx,,16.0,1024.0,15.95,False,False,False,False,False,False,Intel,High,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,28500000.0
Unknown,True,ASUS,False,Dòng Khác,Dòng Khác,8.0,256.0,13.95,8.0,256.0,i5-5200u,14.0,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Dòng Khác,False,False,4700000.0
Unknown,True,HP,False,Dòng Khác,Dòng Khác,8.0,256.0,13.95,8.0,256.0,i5-10210u,14.0,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - AMD Radeon,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Dòng Khác,False,False,6500000.0
